id,source,split,label,label_idx,group,path,cache,seg_cache
26024,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::519.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/b6d72c2e-9e41-4215-af23-8e84d94d839f___UF.GRC_BS_Lab Leaf 9065.JPG,/workspace/plant-disease/data/cache/plantvillage/26024.jpg,/workspace/plant-disease/data/cache/plantvillage/26024_seg.jpg
26025,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::519.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/c42bf2e8-ccff-4c88-aa15-8f64e2577173___UF.GRC_BS_Lab Leaf 9073.JPG,/workspace/plant-disease/data/cache/plantvillage/26025.jpg,/workspace/plant-disease/data/cache/plantvillage/26025_seg.jpg
26026,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::135.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/b908a9aa-b8b9-46bd-aef0-9e8d1388608d___GCREC_Bact.Sp 3486.JPG,/workspace/plant-disease/data/cache/plantvillage/26026.jpg,/workspace/plant-disease/data/cache/plantvillage/26026_seg.jpg
26027,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::135.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/f83e2dfd-ffd2-4da7-ba80-7a18bfdb9bc9___GCREC_Bact.Sp 3485.JPG,/workspace/plant-disease/data/cache/plantvillage/26027.jpg,/workspace/plant-disease/data/cache/plantvillage/26027_seg.jpg
26028,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::135.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/a18d9608-18d6-4d61-bee8-bed85e479663___GCREC_Bact.Sp 3484.JPG,/workspace/plant-disease/data/cache/plantvillage/26028.jpg,/workspace/plant-disease/data/cache/plantvillage/26028_seg.jpg
26029,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::135.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/3b41dc98-4539-4b3d-9400-2867156db0fc___GCREC_Bact.Sp 3483.JPG,/workspace/plant-disease/data/cache/plantvillage/26029.jpg,/workspace/plant-disease/data/cache/plantvillage/26029_seg.jpg
26030,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::52.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/113b3262-b784-450e-8fe7-6f35652f073d___GCREC_Bact.Sp 3153.JPG,/workspace/plant-disease/data/cache/plantvillage/26030.jpg,/workspace/plant-disease/data/cache/plantvillage/26030_seg.jpg
26031,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::52.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/f675726b-1569-4147-9af2-23ac17a555ec___GCREC_Bact.Sp 3150.JPG,/workspace/plant-disease/data/cache/plantvillage/26031.jpg,/workspace/plant-disease/data/cache/plantvillage/26031_seg.jpg
26032,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::52.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/599ab934-d68b-44ad-a922-872765d6f82f___GCREC_Bact.Sp 3152.JPG,/workspace/plant-disease/data/cache/plantvillage/26032.jpg,/workspace/plant-disease/data/cache/plantvillage/26032_seg.jpg
26033,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::52.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/42aa518f-8005-40bc-9728-a990743c2d5e___GCREC_Bact.Sp 3151.JPG,/workspace/plant-disease/data/cache/plantvillage/26033.jpg,/workspace/plant-disease/data/cache/plantvillage/26033_seg.jpg
26034,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::260.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/43f48412-a4b0-496b-b482-da1a54482855___GCREC_Bact.Sp 5670.JPG,/workspace/plant-disease/data/cache/plantvillage/26034.jpg,/workspace/plant-disease/data/cache/plantvillage/26034_seg.jpg
26035,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::260.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/3ce6b91a-b40d-4703-95ba-175ea70ddc27___GCREC_Bact.Sp 5667.JPG,/workspace/plant-disease/data/cache/plantvillage/26035.jpg,/workspace/plant-disease/data/cache/plantvillage/26035_seg.jpg
26036,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::260.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/d504f56f-b000-438e-a81a-e95870d70bb0___GCREC_Bact.Sp 5668.JPG,/workspace/plant-disease/data/cache/plantvillage/26036.jpg,/workspace/plant-disease/data/cache/plantvillage/26036_seg.jpg
26037,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::260.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/26768a91-4aca-41a4-ad88-1b791c2312dc___GCREC_Bact.Sp 5669.JPG,/workspace/plant-disease/data/cache/plantvillage/26037.jpg,/workspace/plant-disease/data/cache/plantvillage/26037_seg.jpg
26038,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::110.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/af8921c3-e3f5-434f-a391-cde9cb1fa956___GCREC_Bact.Sp 3384.JPG,/workspace/plant-disease/data/cache/plantvillage/26038.jpg,/workspace/plant-disease/data/cache/plantvillage/26038_seg.jpg
26039,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::110.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/eef753ba-cf26-427c-90f7-1ec9daf6afe8___GCREC_Bact.Sp 3383.JPG,/workspace/plant-disease/data/cache/plantvillage/26039.jpg,/workspace/plant-disease/data/cache/plantvillage/26039_seg.jpg
26040,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::110.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/6c300ff6-c94d-4065-8354-73a141b1b3d5___GCREC_Bact.Sp 3382.JPG,/workspace/plant-disease/data/cache/plantvillage/26040.jpg,/workspace/plant-disease/data/cache/plantvillage/26040_seg.jpg
26041,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::110.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/c32b4ac0-1b2c-4f26-9cb7-ba400bc2614e___GCREC_Bact.Sp 3385.JPG,/workspace/plant-disease/data/cache/plantvillage/26041.jpg,/workspace/plant-disease/data/cache/plantvillage/26041_seg.jpg
26042,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::199.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/e18a4fc4-f116-4eef-8cca-d62a2798ac8d___GCREC_Bact.Sp 3743.JPG,/workspace/plant-disease/data/cache/plantvillage/26042.jpg,/workspace/plant-disease/data/cache/plantvillage/26042_seg.jpg
26043,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::199.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/7f374252-2fcd-4dd2-8f48-a1c96bc0e760___GCREC_Bact.Sp 3745.JPG,/workspace/plant-disease/data/cache/plantvillage/26043.jpg,/workspace/plant-disease/data/cache/plantvillage/26043_seg.jpg
26044,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::199.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/d0afa6c0-1ed2-4c53-bf88-a15ed11ed800___GCREC_Bact.Sp 3742.JPG,/workspace/plant-disease/data/cache/plantvillage/26044.jpg,/workspace/plant-disease/data/cache/plantvillage/26044_seg.jpg
26045,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::199.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/1addf690-441a-40c5-b1e7-c618a8af1f40___GCREC_Bact.Sp 3744.JPG,/workspace/plant-disease/data/cache/plantvillage/26045.jpg,/workspace/plant-disease/data/cache/plantvillage/26045_seg.jpg
26046,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::324.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/ec7eb8ff-d779-4fae-a230-aa65a93508a3___GCREC_Bact.Sp 5927.JPG,/workspace/plant-disease/data/cache/plantvillage/26046.jpg,/workspace/plant-disease/data/cache/plantvillage/26046_seg.jpg
26047,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::324.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/dff2f22f-6d7a-4331-bd7a-902e13212348___GCREC_Bact.Sp 5924.JPG,/workspace/plant-disease/data/cache/plantvillage/26047.jpg,/workspace/plant-disease/data/cache/plantvillage/26047_seg.jpg
26048,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::324.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/2c11cd9f-5a64-49eb-91ba-63a7188c8eb7___GCREC_Bact.Sp 5926.JPG,/workspace/plant-disease/data/cache/plantvillage/26048.jpg,/workspace/plant-disease/data/cache/plantvillage/26048_seg.jpg
26049,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::324.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/613d2aaf-3f77-498f-abf2-8519cc595bbe___GCREC_Bact.Sp 5925.JPG,/workspace/plant-disease/data/cache/plantvillage/26049.jpg,/workspace/plant-disease/data/cache/plantvillage/26049_seg.jpg
26050,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::480.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/5a198510-9f1e-4699-b747-d0b1c0892756___UF.GRC_BS_Lab Leaf 0768.JPG,/workspace/plant-disease/data/cache/plantvillage/26050.jpg,/workspace/plant-disease/data/cache/plantvillage/26050_seg.jpg
26051,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::480.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/762e1022-3ed8-4d96-9f05-e22c0757c8ba___UF.GRC_BS_Lab Leaf 0774.JPG,/workspace/plant-disease/data/cache/plantvillage/26051.jpg,/workspace/plant-disease/data/cache/plantvillage/26051_seg.jpg
26052,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::480.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/53a586ef-8136-4f96-929e-f51c590a628c___UF.GRC_BS_Lab Leaf 0769.JPG,/workspace/plant-disease/data/cache/plantvillage/26052.jpg,/workspace/plant-disease/data/cache/plantvillage/26052_seg.jpg
26053,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::480.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/1ade5ae9-2b62-4d53-86ae-fee9d3d9a7e9___UF.GRC_BS_Lab Leaf 0777.JPG,/workspace/plant-disease/data/cache/plantvillage/26053.jpg,/workspace/plant-disease/data/cache/plantvillage/26053_seg.jpg
26054,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::311.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/8a19d8fe-d257-40b7-9c98-34dc3d7bc39e___GCREC_Bact.Sp 5873.JPG,/workspace/plant-disease/data/cache/plantvillage/26054.jpg,/workspace/plant-disease/data/cache/plantvillage/26054_seg.jpg
26055,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::311.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/53cc4f3b-8abd-499a-ad1b-898beb5936a3___GCREC_Bact.Sp 5874.JPG,/workspace/plant-disease/data/cache/plantvillage/26055.jpg,/workspace/plant-disease/data/cache/plantvillage/26055_seg.jpg
26056,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::311.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/a7af4903-9aae-45be-990d-adfca4510cfa___GCREC_Bact.Sp 5872.JPG,/workspace/plant-disease/data/cache/plantvillage/26056.jpg,/workspace/plant-disease/data/cache/plantvillage/26056_seg.jpg
26057,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::311.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/69c8f994-3b9e-4629-9fb9-d06a9cca522e___GCREC_Bact.Sp 5875.JPG,/workspace/plant-disease/data/cache/plantvillage/26057.jpg,/workspace/plant-disease/data/cache/plantvillage/26057_seg.jpg
26058,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::181.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/6fb27117-172c-41a3-88c9-8a54380363eb___GCREC_Bact.Sp 3671.JPG,/workspace/plant-disease/data/cache/plantvillage/26058.jpg,/workspace/plant-disease/data/cache/plantvillage/26058_seg.jpg
26059,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::181.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/d4b77bcd-b609-40db-964c-8515dabe74bf___GCREC_Bact.Sp 3670.JPG,/workspace/plant-disease/data/cache/plantvillage/26059.jpg,/workspace/plant-disease/data/cache/plantvillage/26059_seg.jpg
26060,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::181.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/6bbdcbc3-2969-4eec-b375-97bd4272fc89___GCREC_Bact.Sp 3669.JPG,/workspace/plant-disease/data/cache/plantvillage/26060.jpg,/workspace/plant-disease/data/cache/plantvillage/26060_seg.jpg
26061,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::181.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/9db59731-040c-48ae-9a88-87c427ba120d___GCREC_Bact.Sp 3668.JPG,/workspace/plant-disease/data/cache/plantvillage/26061.jpg,/workspace/plant-disease/data/cache/plantvillage/26061_seg.jpg
26062,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::123.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/26cabbbf-57e1-42a5-9fdc-e819b4b02d39___GCREC_Bact.Sp 3437.JPG,/workspace/plant-disease/data/cache/plantvillage/26062.jpg,/workspace/plant-disease/data/cache/plantvillage/26062_seg.jpg
26063,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::123.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/0afe3bbd-b18b-4c70-8fbd-072844e742a2___GCREC_Bact.Sp 3434.JPG,/workspace/plant-disease/data/cache/plantvillage/26063.jpg,/workspace/plant-disease/data/cache/plantvillage/26063_seg.jpg
26064,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::123.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/12440deb-4c37-42ed-a6ea-dcb018b52620___GCREC_Bact.Sp 3436.JPG,/workspace/plant-disease/data/cache/plantvillage/26064.jpg,/workspace/plant-disease/data/cache/plantvillage/26064_seg.jpg
26065,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::123.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/cd7c0856-eefc-41c3-a838-74db334304b3___GCREC_Bact.Sp 3435.JPG,/workspace/plant-disease/data/cache/plantvillage/26065.jpg,/workspace/plant-disease/data/cache/plantvillage/26065_seg.jpg
26066,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::491.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/28d82205-33bc-4119-b028-e97858fe3bc7___UF.GRC_BS_Lab Leaf 1119.JPG,/workspace/plant-disease/data/cache/plantvillage/26066.jpg,/workspace/plant-disease/data/cache/plantvillage/26066_seg.jpg
26067,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::491.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/ef201af2-bb22-4c9f-bbdd-d6258f215cf6___UF.GRC_BS_Lab Leaf 1112.JPG,/workspace/plant-disease/data/cache/plantvillage/26067.jpg,/workspace/plant-disease/data/cache/plantvillage/26067_seg.jpg
26068,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::491.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/a1f6fda4-d03d-493d-b4f4-14098f1e2c57___UF.GRC_BS_Lab Leaf 1114.JPG,/workspace/plant-disease/data/cache/plantvillage/26068.jpg,/workspace/plant-disease/data/cache/plantvillage/26068_seg.jpg
26069,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::491.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/7ff1454d-b742-412f-a99c-1c2a8287decb___UF.GRC_BS_Lab Leaf 1132.JPG,/workspace/plant-disease/data/cache/plantvillage/26069.jpg,/workspace/plant-disease/data/cache/plantvillage/26069_seg.jpg
26070,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::333.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/4f06a857-13bc-44c1-87fb-c3ccdaeeaacb___GCREC_Bact.Sp 5965.JPG,/workspace/plant-disease/data/cache/plantvillage/26070.jpg,/workspace/plant-disease/data/cache/plantvillage/26070_seg.jpg
26071,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::333.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/77240aeb-e455-4062-907c-43be7bac78b9___GCREC_Bact.Sp 5964.JPG,/workspace/plant-disease/data/cache/plantvillage/26071.jpg,/workspace/plant-disease/data/cache/plantvillage/26071_seg.jpg
26072,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::333.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/4184d645-f365-4e8b-a6f9-f5f80d5198a2___GCREC_Bact.Sp 5963.JPG,/workspace/plant-disease/data/cache/plantvillage/26072.jpg,/workspace/plant-disease/data/cache/plantvillage/26072_seg.jpg
26073,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::333.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/2f8a0ddd-dbc7-4c67-a993-2e6e7c79094e___GCREC_Bact.Sp 5966.JPG,/workspace/plant-disease/data/cache/plantvillage/26073.jpg,/workspace/plant-disease/data/cache/plantvillage/26073_seg.jpg
26074,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::23.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/5e498617-5f79-49ba-a46e-0acd8d6e0bee___GCREC_Bact.Sp 3037.JPG,/workspace/plant-disease/data/cache/plantvillage/26074.jpg,/workspace/plant-disease/data/cache/plantvillage/26074_seg.jpg
26075,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::23.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/50affc63-4d3e-4eb4-ad9c-4f9b7311e989___GCREC_Bact.Sp 3035.JPG,/workspace/plant-disease/data/cache/plantvillage/26075.jpg,/workspace/plant-disease/data/cache/plantvillage/26075_seg.jpg
26076,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::23.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/1aeee055-1c5f-4aab-a4af-bfe860f7dc46___GCREC_Bact.Sp 3034.JPG,/workspace/plant-disease/data/cache/plantvillage/26076.jpg,/workspace/plant-disease/data/cache/plantvillage/26076_seg.jpg
26077,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::23.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/f8c5fd52-52f4-4dca-aed6-171813775027___GCREC_Bact.Sp 3036.JPG,/workspace/plant-disease/data/cache/plantvillage/26077.jpg,/workspace/plant-disease/data/cache/plantvillage/26077_seg.jpg
26078,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::321.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/b54854bf-7cc6-4ee4-8189-122c26e75122___GCREC_Bact.Sp 5912.JPG,/workspace/plant-disease/data/cache/plantvillage/26078.jpg,/workspace/plant-disease/data/cache/plantvillage/26078_seg.jpg
26079,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::321.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/01375198-62af-4c40-bddf-f3c11107200b___GCREC_Bact.Sp 5914.JPG,/workspace/plant-disease/data/cache/plantvillage/26079.jpg,/workspace/plant-disease/data/cache/plantvillage/26079_seg.jpg
26080,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::321.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/e39108c9-61e6-405a-bad1-84f0d1fbb25b___GCREC_Bact.Sp 5915.JPG,/workspace/plant-disease/data/cache/plantvillage/26080.jpg,/workspace/plant-disease/data/cache/plantvillage/26080_seg.jpg
26081,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::321.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/0d227915-443b-402c-8a25-cc43434c4bb0___GCREC_Bact.Sp 5913.JPG,/workspace/plant-disease/data/cache/plantvillage/26081.jpg,/workspace/plant-disease/data/cache/plantvillage/26081_seg.jpg
26082,plantvillage,val,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::442.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/f47f66f7-19c1-46d2-8dd1-24ad16f0b670___UF.GRC_BS_Lab Leaf 0225.JPG,/workspace/plant-disease/data/cache/plantvillage/26082.jpg,/workspace/plant-disease/data/cache/plantvillage/26082_seg.jpg
26083,plantvillage,val,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::442.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/2731979e-e02a-4736-8475-4542fcc6f596___UF.GRC_BS_Lab Leaf 0227.JPG,/workspace/plant-disease/data/cache/plantvillage/26083.jpg,/workspace/plant-disease/data/cache/plantvillage/26083_seg.jpg
26084,plantvillage,val,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::442.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/94d4258f-e148-4b1f-a38b-8679ababce17___UF.GRC_BS_Lab Leaf 0229.JPG,/workspace/plant-disease/data/cache/plantvillage/26084.jpg,/workspace/plant-disease/data/cache/plantvillage/26084_seg.jpg
26085,plantvillage,val,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::442.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/f15cec7f-fe4f-4837-a3f0-1ec2bceaa10d___UF.GRC_BS_Lab Leaf 0226.JPG,/workspace/plant-disease/data/cache/plantvillage/26085.jpg,/workspace/plant-disease/data/cache/plantvillage/26085_seg.jpg
26086,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::3.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/6dc6ed46-c38b-4ebd-8985-80f83ebd709e___GCREC_Bact.Sp 2954.JPG,/workspace/plant-disease/data/cache/plantvillage/26086.jpg,/workspace/plant-disease/data/cache/plantvillage/26086_seg.jpg
26087,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::3.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/91da720b-dc5c-4e35-8b74-50229a43f8be___GCREC_Bact.Sp 2956.JPG,/workspace/plant-disease/data/cache/plantvillage/26087.jpg,/workspace/plant-disease/data/cache/plantvillage/26087_seg.jpg
26088,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::3.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/34ac5364-da6b-4a03-a37f-44fd1ad2144a___GCREC_Bact.Sp 2957.JPG,/workspace/plant-disease/data/cache/plantvillage/26088.jpg,/workspace/plant-disease/data/cache/plantvillage/26088_seg.jpg
26089,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::3.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/098b62a4-f92b-4c0d-9ab9-a6061a9d1625___GCREC_Bact.Sp 2955.JPG,/workspace/plant-disease/data/cache/plantvillage/26089.jpg,/workspace/plant-disease/data/cache/plantvillage/26089_seg.jpg
26090,plantvillage,val,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::283.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/6e66897f-e901-41e2-990b-54f8117b792e___GCREC_Bact.Sp 5761.JPG,/workspace/plant-disease/data/cache/plantvillage/26090.jpg,/workspace/plant-disease/data/cache/plantvillage/26090_seg.jpg
26091,plantvillage,val,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::283.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/ac444acf-1d85-4928-9f73-947497fb6b9f___GCREC_Bact.Sp 5762.JPG,/workspace/plant-disease/data/cache/plantvillage/26091.jpg,/workspace/plant-disease/data/cache/plantvillage/26091_seg.jpg
26092,plantvillage,val,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::283.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/dc577914-0602-4790-a2ab-5df9e0c581e8___GCREC_Bact.Sp 5760.JPG,/workspace/plant-disease/data/cache/plantvillage/26092.jpg,/workspace/plant-disease/data/cache/plantvillage/26092_seg.jpg
26093,plantvillage,val,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::283.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/7f62023d-4d14-42af-b98f-ac7fc4280bbf___GCREC_Bact.Sp 5759.JPG,/workspace/plant-disease/data/cache/plantvillage/26093.jpg,/workspace/plant-disease/data/cache/plantvillage/26093_seg.jpg
26094,plantvillage,train,Tomato___Bacterial_spot,28,pv:Tomato___Bacterial_spot:::264.0,/workspace/plant-disease/raw/pv/raw/color/Tomato___Bacterial_spot/3753bf15-16bd-4bbf-a9f8-55382f0f6ee5___GCREC_Bact.Sp 5685.JPG,/workspace/plant-disease/data/cache/plantvillage/26094.jpg,/workspace/plant-disease/data/cache/plantvillage/26094_seg.jpg
